participant:assignmentId,trial,blockTrial,trialStartTime,monster,family,category,preferredFood,choice,correct,rt
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,354,4,846033,Squid_6_1,Squid,category1D,waffles,waffles,True,873
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,355,5,847670,Squid_6_1,Squid,category1D,waffles,waffles,True,766
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,356,6,849197,Squid_6_1,Squid,category1D,waffles,waffles,True,921
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,357,1,852640,Bunny_4_5,Bunny,categoryIgnore1D,broccoli,broccoli,True,2580
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,358,2,855983,Bunny_6_3,Bunny,categoryIgnore1D,broccoli,broccoli,True,778
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,359,3,857526,Bunny_6_1,Bunny,categoryIgnore1D,broccoli,broccoli,True,1710
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,360,1,861289,GreenMonster_3_3,GreenMonster,category2D,bananas,bananas,True,3545
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,361,2,865602,GreenMonster_2_6,GreenMonster,category2D,oranges,bananas,False,6659
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,362,3,873522,GreenMonster_1_6,GreenMonster,category2D,oranges,oranges,True,1560
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,363,4,875846,GreenMonster_1_3,GreenMonster,category2D,bananas,bananas,True,2399
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,364,5,879010,GreenMonster_6_5,GreenMonster,category2D,oranges,oranges,True,9940
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,365,6,889715,GreenMonster_6_3,GreenMonster,category2D,oranges,oranges,True,1098
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,366,7,891583,GreenMonster_6_6,GreenMonster,category2D,oranges,oranges,True,1034
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,367,8,893378,GreenMonster_2_3,GreenMonster,category2D,bananas,bananas,True,1575
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,368,9,895717,GreenMonster_2_5,GreenMonster,category2D,oranges,bananas,False,3354
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,369,10,900334,GreenMonster_6_6,GreenMonster,category2D,oranges,oranges,True,1704
A1GXFMAC759VRM:3DZQRBDBSMUVNJM9G7WCF5YEZIU3SE,370,11,902797,GreenMonster_3_1,GreenMonster,category2D,bananas,bananas,True,1660
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,1,1,2556,Bear_2_1,Bear,category1D,carrot,carrot,True,3414
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,2,2,6726,Bear_4_1,Bear,category1D,broccoli,carrot,False,1447
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,3,3,9427,Bear_1_1,Bear,category1D,carrot,broccoli,False,897
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,4,4,11577,Bear_4_1,Bear,category1D,broccoli,carrot,False,371
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,5,5,13200,Bear_4_1,Bear,category1D,broccoli,carrot,False,572
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,6,6,15026,Bear_4_1,Bear,category1D,broccoli,broccoli,True,1979
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,7,7,17759,Bear_3_1,Bear,category1D,broccoli,broccoli,True,846
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,8,8,19360,Bear_6_1,Bear,category1D,broccoli,broccoli,True,517
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,9,9,20629,Bear_2_1,Bear,category1D,carrot,broccoli,False,311
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,10,10,22193,Bear_4_1,Bear,category1D,broccoli,carrot,False,628
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,11,1,25410,Squid_2_6,Squid,categoryIgnore1D,tacos,tacos,True,1619
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,12,2,27785,Squid_6_5,Squid,categoryIgnore1D,grilled_cheese,tacos,False,395
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,13,3,29433,Squid_6_1,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,757
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,14,4,30942,Squid_2_2,Squid,categoryIgnore1D,tacos,grilled_cheese,False,288
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,15,5,32483,Squid_3_2,Squid,categoryIgnore1D,tacos,grilled_cheese,False,322
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,16,6,34058,Squid_5_4,Squid,categoryIgnore1D,grilled_cheese,tacos,False,876
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,17,1,37128,Bunny_5_4,Bunny,categoryRandom,bananas,bananas,True,1198
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,18,2,39086,Bunny_5_4,Bunny,categoryRandom,bananas,bananas,True,391
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,19,3,40228,Bunny_3_2,Bunny,categoryRandom,oranges,oranges,True,329
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,20,4,41309,Bunny_2_4,Bunny,categoryRandom,bananas,oranges,False,272
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,21,5,42834,Bunny_2_2,Bunny,categoryRandom,oranges,oranges,True,284
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,22,6,43871,Bunny_2_4,Bunny,categoryRandom,bananas,oranges,False,526
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,23,7,45649,Bunny_6_1,Bunny,categoryRandom,bananas,bananas,True,307
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,24,8,46709,Bunny_2_1,Bunny,categoryRandom,oranges,bananas,False,336
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,25,1,49936,GreenMonster_5_1,GreenMonster,category2D,waffles,waffles,True,1021
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,26,2,51710,GreenMonster_5_1,GreenMonster,category2D,waffles,pancakes,False,903
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,27,3,53865,GreenMonster_6_4,GreenMonster,category2D,waffles,waffles,True,604
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,28,4,55221,GreenMonster_6_5,GreenMonster,category2D,waffles,waffles,True,544
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,29,5,56517,GreenMonster_1_3,GreenMonster,category2D,pancakes,waffles,False,352
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,30,6,58122,GreenMonster_3_5,GreenMonster,category2D,waffles,pancakes,False,146
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,31,7,59521,GreenMonster_4_5,GreenMonster,category2D,waffles,pancakes,False,1555
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,32,1,64175,Bear_5_1,Bear,category1D,broccoli,carrot,False,918
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,33,2,66345,Bear_6_1,Bear,category1D,broccoli,broccoli,True,621
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,34,3,67720,Bear_5_1,Bear,category1D,broccoli,broccoli,True,663
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,35,1,78512,Squid_3_5,Squid,categoryIgnore1D,tacos,tacos,True,1020
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,36,2,80321,Squid_6_3,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,403
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,37,3,81477,Squid_3_5,Squid,categoryIgnore1D,tacos,tacos,True,344
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,38,4,82575,Squid_3_6,Squid,categoryIgnore1D,tacos,grilled_cheese,False,229
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,39,5,84057,Squid_2_3,Squid,categoryIgnore1D,tacos,tacos,True,476
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,40,6,85285,Squid_2_2,Squid,categoryIgnore1D,tacos,grilled_cheese,False,416
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,41,7,86954,Squid_2_1,Squid,categoryIgnore1D,tacos,tacos,True,435
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,42,8,88142,Squid_6_4,Squid,categoryIgnore1D,grilled_cheese,tacos,False,415
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,43,1,90100,Bunny_3_6,Bunny,categoryRandom,oranges,bananas,False,649
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,44,2,92001,Bunny_5_2,Bunny,categoryRandom,bananas,oranges,False,164
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,45,3,93423,Bunny_4_4,Bunny,categoryRandom,bananas,bananas,True,166
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,46,4,94341,Bunny_3_1,Bunny,categoryRandom,bananas,oranges,False,450
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,47,5,96082,Bunny_3_1,Bunny,categoryRandom,bananas,bananas,True,1027
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,48,6,97862,Bunny_2_4,Bunny,categoryRandom,bananas,oranges,False,1535
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,49,7,100650,Bunny_2_1,Bunny,categoryRandom,oranges,bananas,False,306
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,50,8,102209,Bunny_1_5,Bunny,categoryRandom,bananas,oranges,False,204
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,51,1,104320,GreenMonster_5_5,GreenMonster,category2D,waffles,pancakes,False,519
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,52,2,106094,GreenMonster_3_4,GreenMonster,category2D,pancakes,waffles,False,263
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,53,3,107612,GreenMonster_4_1,GreenMonster,category2D,pancakes,pancakes,True,425
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,54,4,108791,GreenMonster_2_3,GreenMonster,category2D,pancakes,waffles,False,829
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,55,5,110873,GreenMonster_6_2,GreenMonster,category2D,waffles,pancakes,False,236
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,56,6,112362,GreenMonster_3_6,GreenMonster,category2D,waffles,waffles,True,213
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,57,7,113328,GreenMonster_4_6,GreenMonster,category2D,waffles,pancakes,False,661
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,58,1,123280,Bear_4_1,Bear,category1D,broccoli,broccoli,True,29908
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,59,2,153941,Bear_6_1,Bear,category1D,broccoli,carrot,False,1080
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,60,3,156274,Bear_1_1,Bear,category1D,carrot,broccoli,False,1811
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,61,1,161057,Bear_5_1,Bear,category1D,broccoli,broccoli,True,1623
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,62,2,163435,Bear_6_1,Bear,category1D,broccoli,broccoli,True,834
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,63,3,165022,Bear_3_1,Bear,category1D,broccoli,carrot,False,1198
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,64,4,167475,Bear_5_1,Bear,category1D,broccoli,broccoli,True,1042
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,65,5,169270,Bear_1_1,Bear,category1D,carrot,carrot,True,1198
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,66,6,171221,Bear_5_1,Bear,category1D,broccoli,broccoli,True,664
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,67,7,172638,Bear_3_1,Bear,category1D,broccoli,broccoli,True,1296
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,68,8,174686,Bear_1_1,Bear,category1D,carrot,broccoli,False,937
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,69,9,176880,Bear_2_1,Bear,category1D,carrot,broccoli,False,1087
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,70,10,179219,Bear_6_1,Bear,category1D,broccoli,carrot,False,778
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,71,11,181249,Bear_4_1,Bear,category1D,broccoli,broccoli,True,1266
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,72,12,183278,Bear_3_1,Bear,category1D,broccoli,carrot,False,1838
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,73,13,186371,Bear_6_1,Bear,category1D,broccoli,carrot,False,603
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,74,14,188228,Bear_2_1,Bear,category1D,carrot,broccoli,False,554
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,75,15,190039,Bear_5_1,Bear,category1D,broccoli,carrot,False,29078
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,76,16,220370,Bear_5_1,Bear,category1D,broccoli,broccoli,True,962
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,77,17,222085,Bear_3_1,Bear,category1D,broccoli,carrot,False,2553
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,78,18,225891,Bear_5_1,Bear,category1D,broccoli,broccoli,True,730
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,79,19,227373,Bear_6_1,Bear,category1D,broccoli,broccoli,True,1011
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,80,20,229138,Bear_4_1,Bear,category1D,broccoli,broccoli,True,739
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,81,21,230631,Bear_3_1,Bear,category1D,broccoli,broccoli,True,488
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,82,22,231871,Bear_3_1,Bear,category1D,broccoli,broccoli,True,422
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,83,23,233047,Bear_3_1,Bear,category1D,broccoli,broccoli,True,470
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,84,24,234302,Bear_3_1,Bear,category1D,broccoli,broccoli,True,406
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,85,25,235461,Bear_1_1,Bear,category1D,carrot,broccoli,False,488
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,86,26,237202,Bear_4_1,Bear,category1D,broccoli,broccoli,True,850
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,87,27,238805,Bear_4_1,Bear,category1D,broccoli,broccoli,True,655
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,88,28,240215,Bear_1_1,Bear,category1D,carrot,carrot,True,861
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,89,29,241829,Bear_6_1,Bear,category1D,broccoli,broccoli,True,8576
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,90,30,251158,Bear_1_1,Bear,category1D,carrot,carrot,True,1439
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,91,1,256503,Squid_6_4,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,3366
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,92,2,260623,Squid_3_6,Squid,categoryIgnore1D,tacos,tacos,True,5678
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,93,3,267055,Squid_4_6,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,15973
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,94,4,283782,Squid_6_1,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,863
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,95,5,285399,Squid_1_5,Squid,categoryIgnore1D,tacos,tacos,True,6541
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,96,6,292692,Squid_1_2,Squid,categoryIgnore1D,tacos,tacos,True,5503
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,97,7,298949,Squid_5_4,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,7673
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,98,8,307374,Squid_2_4,Squid,categoryIgnore1D,tacos,tacos,True,390
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,99,9,308518,Squid_5_1,Squid,categoryIgnore1D,grilled_cheese,grilled_cheese,True,879
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,100,1,311922,Bunny_4_4,Bunny,categoryRandom,bananas,oranges,False,2475
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,101,2,315650,Bunny_2_4,Bunny,categoryRandom,bananas,bananas,True,2790
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,102,3,319214,Bunny_2_1,Bunny,categoryRandom,oranges,oranges,True,15783
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,103,4,335750,Bunny_3_2,Bunny,categoryRandom,oranges,oranges,True,7958
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,104,5,344462,Bunny_1_3,Bunny,categoryRandom,bananas,oranges,False,4903
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,105,6,350619,Bunny_5_2,Bunny,categoryRandom,bananas,oranges,False,858
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,106,7,352732,Bunny_5_5,Bunny,categoryRandom,bananas,oranges,False,1353
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,107,8,355338,Bunny_6_5,Bunny,categoryRandom,bananas,bananas,True,1147
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,108,9,357239,Bunny_1_3,Bunny,categoryRandom,bananas,oranges,False,6335
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,109,10,364845,Bunny_5_5,Bunny,categoryRandom,bananas,bananas,True,1433
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,110,11,367031,Bunny_3_6,Bunny,categoryRandom,oranges,bananas,False,1327
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,111,12,369610,Bunny_3_2,Bunny,categoryRandom,oranges,oranges,True,1731
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,112,13,372094,Bunny_2_3,Bunny,categoryRandom,oranges,bananas,False,4464
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,113,14,377826,Bunny_3_5,Bunny,categoryRandom,oranges,bananas,False,996
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,114,15,380102,Bunny_3_3,Bunny,categoryRandom,oranges,oranges,True,879
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,115,16,381735,Bunny_2_2,Bunny,categoryRandom,oranges,oranges,True,1127
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,116,17,383615,Bunny_5_6,Bunny,categoryRandom,oranges,oranges,True,1719
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,117,18,386087,Bunny_4_6,Bunny,categoryRandom,bananas,oranges,False,1655
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,118,19,388994,Bunny_6_3,Bunny,categoryRandom,oranges,oranges,True,1612
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,119,20,391377,Bunny_4_1,Bunny,categoryRandom,oranges,bananas,False,2645
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,120,21,395276,Bunny_1_1,Bunny,categoryRandom,bananas,bananas,True,810
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,121,22,396839,Bunny_1_1,Bunny,categoryRandom,bananas,bananas,True,2135
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,122,23,399726,Bunny_3_6,Bunny,categoryRandom,oranges,bananas,False,864
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,123,24,401844,Bunny_6_3,Bunny,categoryRandom,oranges,bananas,False,2690
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,124,25,405788,Bunny_2_3,Bunny,categoryRandom,oranges,oranges,True,3612
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,125,26,410164,Bunny_5_4,Bunny,categoryRandom,bananas,oranges,False,3266
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,126,27,414684,Bunny_2_1,Bunny,categoryRandom,oranges,oranges,True,2500
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,127,28,417939,Bunny_3_5,Bunny,categoryRandom,oranges,oranges,True,3659
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,128,29,422352,Bunny_3_5,Bunny,categoryRandom,oranges,oranges,True,1607
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,129,30,424720,Bunny_3_3,Bunny,categoryRandom,oranges,oranges,True,1861
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,130,31,427336,Bunny_5_6,Bunny,categoryRandom,oranges,bananas,False,2405
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,131,32,430995,Bunny_6_5,Bunny,categoryRandom,bananas,oranges,False,1785
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,132,33,434037,Bunny_3_1,Bunny,categoryRandom,bananas,oranges,False,1530
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,133,34,436824,Bunny_4_2,Bunny,categoryRandom,oranges,bananas,False,1445
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,134,35,439522,Bunny_1_5,Bunny,categoryRandom,bananas,oranges,False,2499
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,135,36,443275,Bunny_6_4,Bunny,categoryRandom,oranges,bananas,False,1082
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,136,37,445609,Bunny_3_2,Bunny,categoryRandom,oranges,oranges,True,1342
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,137,38,447704,Bunny_5_3,Bunny,categoryRandom,oranges,bananas,False,2212
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,138,39,451170,Bunny_4_1,Bunny,categoryRandom,oranges,oranges,True,2291
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,139,40,454216,Bunny_4_3,Bunny,categoryRandom,oranges,oranges,True,2485
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,140,41,457454,Bunny_5_2,Bunny,categoryRandom,bananas,oranges,False,5406
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,141,42,464121,Bunny_6_5,Bunny,categoryRandom,bananas,oranges,False,3796
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,142,43,469171,Bunny_2_4,Bunny,categoryRandom,bananas,oranges,False,3290
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,143,44,473717,Bunny_1_1,Bunny,categoryRandom,bananas,oranges,False,2336
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,144,45,477308,Bunny_3_5,Bunny,categoryRandom,oranges,bananas,False,705
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,145,46,479272,Bunny_4_3,Bunny,categoryRandom,oranges,bananas,False,997
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,146,47,481522,Bunny_6_6,Bunny,categoryRandom,oranges,oranges,True,635
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,147,48,482910,Bunny_3_5,Bunny,categoryRandom,oranges,oranges,True,911
A2ADEPVGNNXNPA:3X31TUMD7Y1C93D49ULSFQ5M948L1Q,148,49,484575,Bunny_6_2,Bunny,categoryRandom,bananas,oranges,False,1158
